steam_id,pais,total_jogos,jogos_ids
76561198025290265,BR,86,70;220;320;360;400;550;730;13250;17410;44350;50620;67370;205100;218620;221040;222880;225540;227300;239250;252950;261570;271590;285900;292030;298110;323580;337000;367520;379720;387290;388410;391220;412020;414340;414700;418370;424840;431960;433850;439700;462780;474960;477160;485510;493540;524220;552520;578080;594650;601150;606280;747350;752590;770720;782330;812140;870780;883710;960990;976310;990080;1091500;1097150;1145360;1151640;1172380;1174180;1182900;1225560;1225570;1237950;1237970;1238840;1245620;1283400;1332010;1449560;1475810;1593500;1659420;1850570;2149010;2208920;3035570;3240220;3489700
76561198042787772,BR,0,
76561198045353988,N/A,0,
76561198046557962,N/A,5,10;80;100;730;571740
76561198048504948,N/A,65,550;620;730;72850;105600;211820;218620;222880;236870;238430;252490;252950;255710;266840;268750;271590;273350;278360;304050;315460;322330;346110;359550;365450;365590;367540;368500;381210;397540;407530;413150;438270;447040;460930;474960;524440;546560;555440;578080;581320;606800;607050;623990;683320;812140;814380;823130;863550;870780;955900;960090;990080;1046030;1063730;1085660;1091500;1158370;1245620;1338770;1422450;1549970;1808500;2881650;3240220;3527290
76561198050963483,BR,PRIVADO,
76561198053287540,N/A,PRIVADO,
76561198053441863,N/A,0,
76561198060610173,N/A,78,220;320;360;550;730;1250;4000;9480;35420;43160;70000;108600;209080;218620;220240;221100;222880;223470;225540;231430;232090;238430;239140;242760;251570;252490;253430;286690;287290;292000;298110;299740;300380;304390;304930;346110;381210;383180;393420;407530;420290;424840;433850;438740;439700;460930;495420;504390;509220;527450;541300;552500;552520;578080;582660;599140;611350;625340;654310;657200;682990;912290;924140;924970;939960;960990;1149460;1168660;1172620;1238860;1326470;1422450;1456200;2149010;2221490;2231380;2909110;2933080
76561198066470476,N/A,157,10;20;30;40;50;60;70;80;100;130;220;240;280;300;320;360;400;500;550;570;620;730;2620;2630;2640;4000;4560;8190;9010;9340;10090;12140;12150;12210;12750;15190;15390;17300;17330;17340;17470;17480;19800;20540;20900;20920;24240;24800;24840;35140;35450;44350;47780;47890;48000;49520;71340;104900;108600;108800;200260;203680;208480;208500;208650;218620;221040;222880;227300;228200;231430;237630;239030;244210;251570;252950;254460;255710;261640;270880;271590;273350;275390;278360;280160;282070;285900;286570;292030;304050;304390;304930;310560;311210;321040;323850;345660;346110;359550;360940;362890;365960;374320;378860;407530;414340;420290;427290;447040;447820;485610;493490;512020;513710;534380;537800;544810;550040;552500;571740;578080;594650;623990;633460;654310;686810;690790;736220;737800;739630;747350;770720;805550;815370;880940;892970;928600;967050;1080110;1097150;1134570;1172620;1208260;1222670;1222680;1324780;1422450;1426210;1544020;1562420;1571440;1692250;1705180;1754860;1987080;3240220;3241660
76561198066568804,N/A,0,
76561198075028742,BR,0,
76561198075325703,BR,0,
76561198076508595,N/A,0,
76561198076693170,BR,0,
76561198080320376,N/A,PRIVADO,
76561198080786603,N/A,PRIVADO,
76561198085154464,BR,28,550;620;730;4000;9930;12210;33910;33930;219640;220260;222880;224580;225200;227300;249130;258760;271590;304050;304930;314520;359550;433850;439700;578080;623990;635260;787860;3240220
76561198095446802,N/A,0,
76561198103873710,N/A,53,1930;7520;48800;204450;204880;208140;226840;232770;247120;252150;253920;253940;253980;254060;259340;259360;266310;269710;272060;285800;308600;319830;341310;346110;346290;351940;370910;396160;397720;399790;407230;407530;438480;442070;539720;562360;582660;582890;583950;584210;596350;608990;636150;729460;769920;845070;863550;919220;1269260;1294660;1486630;1515950;2828500
76561198104147635,N/A,8,10;80;100;730;22600;47790;47830;225300
76561198115047761,N/A,0,
76561198115603426,N/A,0,
76561198116643674,BR,9,10;80;100;240;550;730;266840;389730;578080
76561198117798102,BR,0,
76561198122310030,N/A,0,
76561198123886700,JM,0,
76561198124270560,BR,PRIVADO,
76561198125680874,PE,PRIVADO,
76561198127459121,N/A,0,
76561198132282793,BR,36,570;620;730;1250;4000;12120;12250;34270;35420;48000;105600;205230;205950;218620;224760;233130;242700;250900;252950;254700;255520;263980;273350;274190;287290;292030;304050;304930;322330;359550;365450;377160;388410;391540;420740;623990
76561198137889227,N/A,PRIVADO,
76561198144006367,N/A,116,550;570;730;1250;1900;3830;4000;35420;38400;42680;42690;43110;65930;108710;202750;203160;207140;207610;209650;209660;214340;218620;219640;219910;222440;230820;231430;233130;236150;238320;242700;243200;249050;252490;252950;253430;255520;262280;268540;273350;304050;304930;305050;311690;321400;322330;323580;346110;346180;368420;372490;407530;413150;414700;424840;427460;431960;433340;433850;439700;440900;442070;461360;466560;504370;504390;530700;533300;552500;562270;578080;582660;591420;615610;648800;706220;729720;739630;774171;823130;852110;858820;892970;931180;945360;960090;993090;1063730;1097150;1166990;1174180;1203620;1222700;1236300;1238810;1245620;1274570;1325200;1371980;1374490;1422450;1426210;1454400;1593500;1599340;1617400;1623730;1808500;2080690;2149010;2313240;2381590;2429640;2694490;3092450;3241660
76561198146208333,BR,114,400;550;620;730;3830;4000;17390;22380;42910;47890;49520;105600;108600;200170;204880;213670;218620;239030;242760;247080;252950;261640;262060;271590;286160;292030;294100;297130;304050;304390;304930;311690;320040;322330;341800;346110;367520;374320;389170;391540;394310;407530;413150;438740;442070;458710;470220;488790;552500;553420;582010;582660;589500;597220;599140;606150;632470;646570;648800;653530;654310;657200;679900;683320;696370;706220;728880;733790;739630;743450;753640;897450;900270;914800;960090;972660;1054430;1140270;1145360;1147550;1150690;1161590;1166290;1172620;1212830;1274570;1313140;1325040;1342890;1435790;1446780;1507580;1509960;1569520;1600370;1608700;1623730;1665190;1671210;1677770;1794680;1818750;1874490;1939160;1942280;1966900;2187290;2835570;2881650;3164500;3240220;3376250;3527290;3716600
76561198146649198,BR,171,400;550;620;730;1930;4000;9480;34270;40800;42910;44350;55100;57300;73050;96000;104900;105600;108600;203160;204360;204450;204880;205100;207140;209000;211820;218620;219150;224760;231430;233150;238370;239200;241600;241930;242050;242700;242760;248170;249050;249130;250900;251710;253430;254040;261570;264200;268750;269210;270550;270770;270790;274170;274190;275470;278360;285160;286160;286570;289690;291550;292030;297020;298520;304050;304930;307780;310060;311690;318600;321040;322330;343710;346110;346950;355410;359550;359810;364830;367520;367540;372260;381210;383150;383180;384310;387290;391260;394310;397080;400250;400450;401710;403640;407530;413150;414700;422810;424840;428550;431960;433950;434570;440760;445980;449960;451000;460950;470220;489830;491260;491950;495420;498500;514660;526790;538590;548430;552500;557040;559650;582660;585690;588650;599140;606150;613100;616560;623990;632470;638070;639450;648800;656350;657590;699240;706220;726800;751780;774361;774861;783050;805940;851520;858820;865040;880940;945360;945460;960090;993090;1030300;1085510;1102190;1119730;1127400;1145360;1176710;1238810;1274570;1282730;1346070;1415140;1456200;1507580;1794680;1949190;2149010;2881650;3053950;3097560
76561198147266033,BR,0,
76561198148040845,N/A,0,
76561198148925493,N/A,PRIVADO,
76561198150497611,N/A,125,10;70;80;100;220;240;320;360;400;440;500;550;730;3910;4000;8190;12750;17430;22120;22140;22180;22330;33910;33930;41700;43110;44350;50300;71340;105450;107410;201700;203160;204450;204880;206420;209080;214490;215510;218620;218640;221100;222880;224580;226840;227300;231430;232770;235540;236870;238430;247120;250400;251570;252150;252490;272060;283880;289690;304390;304930;306410;307070;307690;322330;325180;329430;343360;343710;344300;344760;346110;346290;368180;368230;382120;391720;395170;400370;407530;412020;422250;424840;485310;487220;489520;496300;497180;498660;508380;512160;520720;522210;526790;530700;531890;548430;555000;571740;582660;618140;629520;654310;657200;706220;739630;760620;782330;863550;878750;919220;939620;945360;1004240;1069740;1078000;1097150;1238060;1422450;1437820;1449560;1517290;1712840;2149010;2427430
76561198156486278,N/A,39,500;550;730;72850;203160;214490;219990;227300;227600;238320;240720;242640;265300;287290;289130;307780;355790;367520;374320;381210;412020;418370;424840;485510;518790;578080;582010;611500;644930;883710;952060;952070;960090;1022310;1097150;1449560;1712840;2149010;2694490
76561198163139674,BR,114,10;80;100;400;550;620;730;2630;4000;7670;17390;34900;42910;57300;105450;105600;107410;204360;207140;208610;217200;219150;221380;222880;227300;238460;239030;239200;242760;245170;250620;250900;251870;251950;264200;266840;272510;274190;282800;287390;289070;294810;297130;304390;304930;310560;312530;322330;333600;335190;346110;379720;384110;385800;390710;391540;407530;409710;410890;412830;413150;413420;420530;429660;431960;442070;447530;460960;470220;489520;493340;502500;503560;520440;524220;537110;552500;555000;555950;567640;582660;586140;654310;658620;732430;739630;774171;801630;814200;825630;851100;878750;882710;883710;933110;948740;960090;970570;1031480;1085510;1134700;1222680;1238860;1328660;1778820;1943950;1961950;1966720;2881650;3107330;3121110;3241660;3527290;3757210
76561198163788427,N/A,PRIVADO,
76561198189003094,N/A,PRIVADO,
76561198192068286,BR,0,
76561198195332441,N/A,0,
76561198205714243,BR,PRIVADO,
76561198209141196,N/A,0,
76561198213870212,N/A,PRIVADO,
76561198244526342,N/A,1,730
76561198245889606,N/A,0,
76561198257238942,N/A,0,
76561198257802291,BR,PRIVADO,
76561198260665326,N/A,0,
76561198261521711,N/A,82,550;730;2600;6020;6850;6860;6900;17390;22300;22380;43160;49520;72850;108600;200510;203140;203160;205930;218620;219740;220700;233860;235460;241930;247430;262060;265300;268500;288470;292030;304390;306130;322330;323470;356190;363420;363890;367500;377160;377600;379430;381210;413410;413420;431730;454650;460950;473690;489630;489830;555950;570940;578080;582010;582660;599140;626690;654310;794260;815370;851850;882100;892970;1042550;1091500;1145360;1163550;1190340;1238840;1244460;1422450;1468810;1527950;1530160;1617400;1623730;1696440;1868140;1966720;2138710;2215260;2694490
76561198262732892,BO,0,
76561198263001978,N/A,PRIVADO,
76561198263861166,N/A,0,
76561198265255427,N/A,0,
76561198272969239,US,0,
76561198274190948,BR,80,10;80;100;620;730;4000;8650;12120;12250;17390;65790;94300;208650;209000;209630;218620;231430;232770;233130;242700;245170;247120;252150;255520;259320;269710;271590;272060;285010;292030;297020;297130;304050;304390;319830;322330;346110;346290;351940;359550;360970;407530;412290;422100;424840;431960;438020;438480;444490;448630;508900;532210;539720;554620;562360;571310;583950;601150;608990;623990;633230;636150;640590;654310;678950;769920;845070;863550;878750;883710;976310;993090;1005240;1058200;1180660;1239690;1269260;1515950;2149010;3240220
76561198274391965,N/A,0,
76561198277255363,N/A,18,730;17410;218620;219890;252950;271590;304930;322170;359550;406150;431960;434570;449220;578080;623990;648800;657200;3240220
76561198283319463,N/A,0,
76561198292538672,N/A,0,
76561198298098833,N/A,PRIVADO,
76561198299852981,BR,PRIVADO,
76561198301902100,BR,0,
76561198302459773,N/A,PRIVADO,
76561198306640789,N/A,0,
76561198307370303,BR,PRIVADO,
76561198312060847,N/A,PRIVADO,
76561198316317999,BR,0,
76561198318420330,BR,17,730;203160;271590;286690;322170;389730;494290;892970;990080;1063730;1190340;1422450;1517290;2218750;2306590;2807960;3240220
76561198319685808,BR,0,
76561198319686323,BR,0,
76561198319915741,N/A,0,
76561198319956159,N/A,0,
76561198324500621,N/A,PRIVADO,
76561198328486636,N/A,178,550;730;1700;2100;2130;4000;6030;6060;7670;8850;8870;8980;10090;22380;33910;33930;48700;49520;57300;65700;65720;94400;108600;202970;202990;205100;212910;214490;218620;219640;220240;223810;223870;224580;235460;235540;238090;238320;239140;241930;242760;251150;251290;252490;254700;261550;261640;265300;271590;282140;282800;286690;287390;288470;289650;297130;298110;300380;304390;310560;311210;311690;322330;323470;329050;330830;335300;359550;359870;360940;367500;372360;374320;377160;388080;388750;391220;397540;403640;405900;409710;409720;412020;418340;418370;427410;429660;433850;436670;438740;439700;454650;460790;470220;480490;489830;493520;502500;504230;508900;513510;524220;534380;538680;544750;552520;553850;570940;578080;579180;581630;587260;594650;601150;614570;620980;623990;654310;657200;671860;674940;678960;729040;739630;740130;748490;770720;775500;782330;814380;845070;858820;870780;883100;883710;885810;899440;914620;945360;952040;966430;991270;994730;1091500;1096900;1139900;1188930;1198090;1237970;1245620;1256530;1285190;1286680;1295510;1325200;1351630;1395560;1449560;1454970;1668540;1888160;1902690;1903340;2050650;2138610;2138710;2407270;2515020;2668430;2680010;2807960;3008130;3156770;3240220;3316940;3375780;3489700;3764200
76561198329018493,N/A,PRIVADO,
76561198334629596,N/A,0,
76561198339965255,BR,57,10;80;100;550;730;12210;22600;34870;43110;44350;96000;203160;204450;207140;221100;222880;227300;231430;242700;242760;244210;252490;252950;262690;266310;271590;274940;278360;304050;304390;304930;310560;312660;334210;359550;406920;477160;489520;582660;611350;611500;619080;623990;629520;648800;654310;657200;741450;802240;815370;823130;1080110;1097150;1404210;1591520;3240220;3527290
76561198344094428,BR,54,730;43110;108600;203160;222880;225540;227300;234140;239140;242760;244210;252950;271590;304390;307690;322330;359550;360940;365590;424840;477160;503300;524440;547960;555000;578080;623990;645630;648800;654310;674940;737010;739630;774861;895400;924140;967050;1097150;1274570;1313860;1359090;1415140;1506830;1583320;1811260;1919590;1966720;2149010;2338770;2379780;2669320;3097560;3240220;3527290
76561198347777940,N/A,PRIVADO,
76561198348558502,N/A,0,
76561198353622816,N/A,0,
76561198360847212,N/A,PRIVADO,
76561198362496142,N/A,PRIVADO,
76561198363890155,BR,0,
76561198366433111,BR,PRIVADO,
76561198367267549,US,0,
76561198370852503,BR,PRIVADO,
76561198371174941,N/A,29,550;730;50300;218620;221100;227300;242700;251570;252490;269710;271590;304930;322330;322920;342970;346110;406090;407530;518790;550650;578080;585690;594650;657200;704190;770720;786670;863550;3240220
76561198375488208,N/A,20,730;227300;271590;518790;578080;646910;933110;945360;952060;952070;1119730;1174180;1248130;1272080;1377380;1466860;1517290;2807960;3097560;3240220
76561198375816269,BR,0,
76561198376371072,BR,14,730;244210;304930;346110;383270;407530;443910;476600;476620;489630;551110;578080;657200;960090
76561198381122180,BR,0,
76561198389647057,N/A,0,
76561198398503299,BR,0,
76561198403297636,N/A,0,
76561198407837359,N/A,2,730;222880
76561198411937531,N/A,0,
76561198412250987,N/A,0,
76561198420212345,N/A,0,
76561198425699463,BR,11,730;10090;268910;271590;300820;381210;438740;1222700;1426210;2000950;3240220
76561198431439856,N/A,8,10;80;100;730;203160;359550;623990;1097150
76561198438892519,N/A,0,
76561198449074019,N/A,6,730;286570;381210;578080;582660;706220
76561198802124996,N/A,3,730;227300;2669320
76561198802126122,N/A,0,
76561198804307942,N/A,0,
76561198812454213,N/A,0,
76561198820124740,BR,24,730;12200;218620;227300;242760;244210;434570;460930;552520;648800;728880;799070;1003480;1149620;1172620;1174460;1238860;1274570;1506830;1812620;2625420;2670630;2916430;3097560
76561198843211033,BR,53,500;550;620;730;4000;202970;202990;212910;231430;242700;252950;271590;272510;285900;322330;346110;349040;381210;393380;407530;424840;431960;546560;562810;671860;739630;774941;880940;895400;945360;976310;1086940;1097150;1172620;1206610;1274570;1422450;1509960;1517290;1808500;1922010;1938090;2138720;2149010;2669320;2780980;3240220;3241660;3405690;3527290;3595230;3716600;3932890
76561198846577554,BR,9,730;203160;289690;442070;555000;582660;706220;760620;863550
76561198849583818,BR,0,
76561198978527019,N/A,0,
76561199472902713,N/A,PRIVADO,
76561199851170909,N/A,0,
76561198005968119,N/A,76,10;20;30;40;50;60;70;130;400;550;570;730;24240;38400;39140;40800;40990;48000;63380;91310;107410;203160;207610;213850;219640;221380;226700;243470;262060;266840;269210;271590;284930;289650;295110;312610;319630;321040;322330;362300;381210;400240;413150;414700;433850;439700;447040;466730;468920;470220;477160;489520;489630;578080;629520;829590;834910;899770;945360;1063730;1086940;1097150;1260320;1422450;1466860;1509960;1754840;1942280;2287220;2488620;2591280;2617700;2694490;3240220;3527290;3837340
76561198103080743,N/A,PRIVADO,
76561198141838344,BR,0,
76561198146218939,BR,96,20;50;70;130;220;320;360;400;440;550;620;730;1250;4000;19680;31280;32440;35420;49520;55230;105600;201700;203160;207140;218620;222880;223470;225260;225540;227300;231430;235460;239140;239450;242700;242760;244210;253230;270880;271590;282800;284160;289690;304390;304930;308600;310560;321040;322330;347720;362890;413150;424840;431960;434570;442070;526870;548430;552500;553850;555000;582660;629520;640590;648800;654310;657200;706220;753660;760620;797410;939620;945360;1097150;1172620;1174180;1238080;1238840;1238860;1293830;1404210;1422450;1659040;1703340;1942280;1944240;1966720;2149010;2337860;2881650;3240220;3241660;3335120;3438040;3527290;3673060
76561198216721433,BR,PRIVADO,
76561198260709872,N/A,0,
76561198309927385,N/A,PRIVADO,
76561198315756688,BR,97,10;70;80;100;550;730;4000;24010;34270;42680;42690;43160;49520;105600;202970;202990;212910;214340;218620;228260;235900;239140;242700;254100;261640;269210;282800;286160;286690;287100;287290;289130;293180;293320;294020;304930;306130;311820;312670;322170;322330;346110;358380;373600;381210;383180;399810;407530;413150;418670;420740;424840;431960;439250;462960;481870;489360;489630;520720;544610;552500;552520;569610;582660;640890;646910;660160;671860;677160;722960;740240;740410;814380;862740;865360;892970;928840;960090;1025440;1035510;1076280;1086940;1222680;1245620;1262540;1262580;1341290;1368870;1448440;1456200;1507190;1608450;1755300;1990740;2149010;2955840;3098890
